candidate,party,receipts,disbursements,ind_contributors
"STEUBE, GREG",REP,768470.93,629762.91,377030.13
"STEVANOVICH, MILO MILUTIN",REP,41805,41805,36805
"STEVENS, HALEY",DEM,5884928.62,5815452.57,3845798.2
"STEVENSON, BOB",REP,416911.79,415705.31,103895
"STEVENSON, DYLAN MR",REP,2561,1850,2443
"STEWART, CHRIS",REP,951886.52,929210.17,389098.89
"STEWART, COREY ALAN",REP,22753.05,52448.19,1323
"STEWART, JOHN",LIB,165169.55,156381.61,174.55
"STEWART, RICK",LIB,8820,16092.83,8820
"STEYER, TOM",DEM,353041955.53,352979286.98,3719385.85
"STITT, JJ MR.",REP,49350.64,48184.57,34617.9
"STIVERS, STEVE MR.",REP,3017019.07,2305320.33,1044847.13
"STOCKHAM, CASPER WESLEY",REP,147959.35,147959.35,138909.35
"STOCKMAN, STEVE",REP,0,0,0
"STOKES, STEVE",IND,51.88,153.32,51.88
"STOKES, STEVE",DEM,51.88,153.32,51.88
"STOLER, FELICIA",REP,0,1219.93,0
"STONE, ELIZABETH",REP,571.7,571.7,571.7
"STOPA, MICHAEL P",REP,0,0,0
"STOTTS-PEARSON, ERIKA",DEM,19271.68,16085.01,13199.88
"STOVALL, DWAYNE",REP,101864,103456.09,77760
"STOVALL, ROBERT",REP,0,0,0
"STOVALL, VALENCIA",IND,23107.37,23107.37,19707.37
"STOVER, LINDSEY DAVIS",DEM,0,2.92,0
"STRANGE, LUTHER J III",REP,98747.64,167505.77,0
"STRAW, ANDREW U. D. ESQ.",DEM,0,0,0
"STREICKER, MARGARET",REP,2016070.48,2012375.17,372481.47
"STREUSAND, BENJAMIN EARL",REP,0,1046.15,0
"STRICKLAND, ANTHONY A",REP,0,0,0
"STRICKLAND, MARIA D.",REP,33607.18,33645.76,49.69
"STRICKLAND, MARILYN",DEM,1834687.52,1802661.97,1355892.93
"STRICKLAND, TED",DEM,4773.99,8069.99,0
"STRONG, COREY O",DEM,51721.44,54876.5,44496.44
"STUCK, AMANDA",DEM,424558.24,407495.73,390832.6
"STUMP, BOB",REP,0,0,0
"STURGILL, JONATHAN SCOTT",REP,573.19,1012.54,0
"SULLIVAN, DAN",REP,8978098.94,9372898.58,6249185.62
"SULLIVAN, DAVID XAVIER",REP,430195.32,430170.44,376800.69
"SULLIVAN, JOE",DEM,0,0,0
"SULLIVAN, MAURA CORBY",DEM,112.5,4095.91,0
"SUMME, MARK JOHN",REP,0,0,0
"SUMPTION, MILTON J",DEM,0,0,0
"SUNDQUIST, EDWARD A.",DEM,0,0,0
"SUOZZI, THOMAS",DEM,2960576.85,2350850.41,1772921.26
"SUPIN, JEANNE",DEM,29241.73,19358.22,24241.73
"SUPREME, VERMIN LOVE",LIB,87124.96,83187.68,81508.76
"SUTTON, LISA SONG",REP,426001.85,406862.97,372545.5
"SUTTON, TRENT GREGORY",REP,110964,110710.39,48964
"SWAFFAR, DARLENE",REP,18348.47,17140.42,13980.91
"SWAIN, ALAN D",REP,119670.7,119441.48,94396.07
"SWALWELL, ERIC MICHAEL",DEM,2942935.7,4113000.86,2310089.83
"SWALWELL, ERIC MICHAEL",DEM,2604856.44,2604856.44,892372.51
"SWANK, KEITH ROLAND",REP,30839.75,28565.36,30839.75
"SWANN, RENEE",REP,1082996,1082996,353996
"SWEARENGIN, PAULA JEAN",DEM,2064982.41,1998997.19,2015144.11
"SWEARENGIN, PAULA JEAN",DEM,2064982.41,2028605.22,2015144.11
"SWEARENGIN, TAMMY",REP,100000,62082.34,0
"SWEENEY, MIKE",REP,0,0,0
"SWEET, BETSY",DEM,758008.29,758008.29,749863.93
"SWENSON, STEVE",DEM,10002,5001,0
"SWENSON, STEVE",DEM,2500,1965,0
"SWENY, SARA KELLEN MRS.",IND,0,1765.15,0
"SWISHER, CARLTON AARON",DEM,74674.43,74268.32,66455.93
"SYKES, B COURTLAND",REP,0,0,0
"SYKES, MARCUS ERRELLIUS",W,1309.77,1309.77,400
"SYLVIA, MARK",DEM,35861,30424.99,20861
"SZEMLER, JOHN FRANCIS",REP,0,0,0
"TACHERRA, JOHNNY",REP,0,45.94,0
"TADESHE, MARY RONKE",ICD,12000,12000,12000
"TAGER, ROBERT MATTHEW",DEM,0,4084,0
"TAGERT, MIKE",REP,0,0,0
"TAKAI, KYLE MARK",DEM,171,32646.26,0
"TAKAMI, ANDREW BENJAMIN",REP,743.75,1692.57,0
"TAKANO, MARK",DEM,1033949.78,962988.6,684858.38
"TALLON, ROBIN",DEM,1124946.79,264505.12,0
"TANAKA, GREG",DEM,0,0,0
"TANDON, RITESH",REP,178536.32,178014.57,167984.32
"TANNER, KEVIN",REP,449589,448022.95,321189
"TANNIRU, JOSEPH KISHORE",SEP,25816.42,25738.18,25816.42
"TAPPER, MARLENE J",DEM,29642.95,29182.93,7335
"TARKANIAN, DANNY",REP,6573.98,38738.69,3050
"TARKANIAN, DANNY",REP,3523.98,27288.69,0
"TARNASIEWICZ-HELDUT, ANDREW",DEM,26852.34,26852.34,2017.51
"TARRIO, ENRIQUE",REP,9526.1,9551.1,9043.2
"TARSHISH, JOE MR.",IND,24199.1,23898.64,34
"TARTER, THOMAS",REP,166587.5,166587.5,79730.67
"TARVER, EDWARD J.",DEM,285832.19,283432.29,244234.37
"TATE, RYAN",REP,2500,2347.36,115
"TAUZIN, WILBERT J III",REP,0,2244.1,0
"TAYLOR, CHRIS",REP,28872.83,28699.86,28872.83
"TAYLOR, DENNIS R MR.",REP,91517.27,91517.27,14430.52
"TAYLOR, DWAYNE L",DEM,0,0,0
"TAYLOR, ERIC",IND,3159.55,3159.55,0
"TAYLOR, HORACE DONALD",IND,862.17,740.23,851.98
"TAYLOR, JAMES",REP,8654.25,8355.42,5624.5
"TAYLOR, JAMES EDWARD II",REP,0,0,0
"TAYLOR, JAY",IND,0,0,0
"TAYLOR, JEREMY",REP,170532.92,170532.92,167729.05
"TAYLOR, JESSICA",REP,476139.02,476139.02,439304.12
"TAYLOR, KANDISS SHARPE DR",REP,30769.45,25549.45,25449.45
"TAYLOR, NICHOLAS V.",REP,3107848.12,3277899.3,1295224.94
"TAYLOR, SCOTT W.",REP,645296.59,645296.59,621661.59
"TAYLOR, SCOTT W. MR.",REP,2517871,2511988.95,2025363.25
"TAYLOR, SHALIRA LISA",REP,6719.3,6692.63,6235
"TEAGUE, JOHNNY MARK DR.",REP,89965.31,88365.87,57695.31
"TEDESCHI, PETER D. MR.",REP,222.8,422.43,0
"TEIJEIRO, ANNETTE",REP,0,120,0
"TEIJEIRO, ANNETTE",REP,0,120,0
"TENENBAUM, MICHAEL",REP,0,0,0
"TENG, CHIA-CHI",REP,0,0,0
"TENNANT, NATALIE",DEM,0,2456.08,0
"TENNEY, CLAUDIA",REP,3126230.61,2800346.36,1995035.8
"TERRELL, ANDREW STEVEN",DEM,34330,34330,19060
"TERRY, EDWARD",DEM,140274.36,116592.3,140274.36
"TESTER, R. JON",DEM,1648506.66,1083551.43,1155098.99
"THEOBALD, PAUL GILBERT",DEM,0,6524.26,0
"THERON, DANIEL PETER",REP,47898.2,46122.41,35178
"THEUS, DAVID",REP,16330.97,16330.97,16038.86
"THIBODEAU, MIKE",REP,12051,12051,4551
"THOMAE, KEITH MD FACS",REP,24,0,0
"THOMAS, ALLEN",DEM,623737.88,623586.75,368459.34
"THOMAS, CHARLES 'TREY' DR III",REP,0,0,0
"THOMAS, MARY",REP,0,0,0
"THOMAS, ROBERT",DEM,2812.57,2808.32,2037.57
"THOMAS, SHARON BRECKENRIDGE",REP,44106.4,40260.34,28456.4
"THOMPSON, BENNIE G.",DEM,1379891.97,1099404.11,380901.28
"THOMPSON, GLENN MR.",REP,1726997.53,1866009.26,818182.16
"THOMPSON, JAMES A MR.",DEM,218,218,0
"THOMPSON, LARRY",NPA,181349.65,181349.65,89257
"THOMPSON, MIKE MR.",DEM,2230112.44,2044727.04,738029.47
"THOMSEN, BRIAN",REP,30984.7,30984.7,30984.7
"THONEY, ROGER",REP,0,128,0
"THORBURN, ANDY",DEM,0,37.89,0
"THORNBERRY, MAC",REP,484319.12,609943.28,291389.22
"THORNTON, DIERDRE",DEM,75641.08,92986.35,66591.08
"THORPE, DEVIN D",DEM,192299.61,191088.2,189311.67
"THRIPP, KRISTY",DEM,145,145,135
"THRIPP, RICHARD",DEM,111876.95,110892.37,9777.34
"THUNE, JOHN R.",REP,3088318.78,1266167.3,1519657.04
"TIBERI, PATRICK J.",REP,282760.88,314358.63,0
"TIEGEL, MARC",DEM,2650,2662.4,2650
"TIERNEY, THOMAS P",REP,0,0,0
"TIFFANY, TOM",REP,2652454.74,2529735.4,2235625.83
"TILLIS, CHRISTOPHER GEORGE",REP,0,0,0
"TILLIS, THOM R. SEN.",REP,23280646.68,24471182.55,17309037.37
"TILLMAN, ROBERT LEON",DEM,100,80.33,0
"TIMKO, SCOTT RICHARD",REP,72934.18,72934.18,67334.18
"TIMMONS-GOODSON, PATRICIA",DEM,3934273.49,3931198.45,3448209.44
"TIMMONS, WILLIAM R IV",REP,1363583.92,1368033.07,290766.61
"TIMS, DESIREE",DEM,2069987.75,2053237.92,1730867.09
"TINUBU, GLORIA BROMELL",DEM,5795,5795,5450
"TINUBU, GLORIA BROMELL DR.",DEM,27929.12,27929.12,25429.12
"TIPIRNENI, HIRAL VYAS",DEM,6348267.98,6413897.02,5282533.94
"TIPTON, SCOTT R.",REP,1287890.68,932749.91,625956.17
"TISDEL, KYLE J.",DEM,73455.82,73455.82,73455.82
"TITTLE, SHEILA SAMM MPRESIDENT",IND,0,0,0
"TITUS, DINA",DEM,708252.89,589979.09,332164.79
"TLAIB, RASHIDA",DEM,4093645.42,3769568.79,3814314.09
"TOBIN, MARY ANN",DEM,317837.5,317022.88,0
"TODD, IAN ANDREW",DFL,13845.44,11460.79,13845.44
"TOFT, STEVE",REP,0,104,0
"TOKAR, JEFF",REP,8687.56,10391.42,8687.56
"TOLIN, TYLER JAMES",REP,2005,2005,1405
"TOMKOWIAK, MATEUSZ",IND,0,0,0
"TOMLINSON, TERESA PIKE",DEM,2918566.35,2908952.44,2696930.29
"TONKO, PAUL DAVID",DEM,1547275.17,1424284.83,544915.6
"TOOMEY, PATRICK JOSEPH",REP,4310881.72,4050669.29,3340981.66
"TORRES RAY, PATRICIA",DEM,0,3430.08,0
"TORRES SMALL, XOCHITL",DEM,8479218.21,8630945.41,6379109.55
"TORRES, IVAN",DEM,272.87,0,272.87
"TORRES, NORMA",DEM,657184.72,667057.26,188252
"TORRES, RITCHIE JOHN",DEM,2220924,1831234.32,1873066.46
"TOULOUSE OLIVER, MAGGIE",DEM,496033.3,492143.57,475730.81
"TOWNSEND, JAY",REP,0,0,0
"TRACY, JIM",REP,0,385.4,0
"TRAHAN, CHANCE BRADFORD MR",NON,38560.79,44017.72,32264.97
"TRAHAN, LORI",DEM,1716428.08,1499562.05,1151965.24
"TRAN, MAI-KHANH",DEM,0,0,0
"TREACY, JONATHAN",DEM,36393.54,36393.54,23490
"TREVINO, RICARDO JOSE JR",DEM,0,0,0
"TRITCH, COURTNEY",DEM,0,7630.2,0
"TROEN, KIRK",REP,31836.29,31835.77,31836.29
"TRONE, DAVID",DEM,2965203.83,2980058.01,409019.23
"TROOIEN, JERRY",IND,6357.9,7042.22,0
"TROUT, BLANCA ORTIZ",REP,6913.46,5446.78,6873
"TRUAX, DOUGLAS LEE",REP,370.78,0,0
"TRUJILLO, FLOYD",REP,0,0,0
"TRUJILLO, GUS LUIS",DEM,22825.91,18820.36,22825.91
"TRUMP, DONALD J.",REP,744350229.26,752889328.62,458351485.61
"TRUNDLE, RYAN",DEM,18008.38,14901.61,17962.31
"TRUONG, MATTHEW DO MR",REP,121406.09,114563.15,108491.58
"TRUONO, EUGENE (GENE) J JR",REP,12379,12452.5,0
"TSENG, AMIDA JACQUELINE",REP,32613.67,32613.67,4905
"TSONGAS, NICOLA S",DEM,0,70341.76,0
"TUBERVILLE, THOMAS H",REP,9605815.13,9432335.29,7699666.71
"TUCKER, ANTOINE MR.",REP,200298.65,201994.09,198775.65
"TUCKER, EVERETT CLARKE IV",DEM,99.99,4219.51,0
"TUCKER, GARLAND S III",REP,2218719.06,2218719.06,563659.82
"TUCKER, ROBERT W.",REP,665.5,625.97,570
"TULP, AUSTIN JAMES",REP,25455.05,25223.81,24705.05
"TUMAN, DOUGLAS",REP,136166.18,132223.76,130827.05
"TURK, JACOB",REP,661.47,661.47,0
"TURNER, HILARY",DEM,99214.31,98768.58,99138.43
"TURNER, JIM",DEM,0,187004.76,0
"TURNER, MICHAEL R",REP,1765007.79,1748901.36,859393.1
"TURNER, NINA",DEM,646744.98,162967.71,643866.69
"TURNHAM, JOSEPH R",DEM,0,0,0
"TUTORA, NICHOLAS",REP,64827,61089.62,6477
"TYLER, JOHN WESLEY",DEM,3006,3006,906
"TYNIO, NATASHA",REP,906,902.32,386
"TYSON, CARYN",REP,1202.67,200142.22,0
"TYSZKIEWICZ, MAREK",DEM,0,0,0
"TZINTZUN RAMIREZ, CRISTINA",DEM,1218354.08,1160039.42,1128318.22
"UDALL, TOM",DEM,59531.7,372585.86,38040.59
"UEHLINGER, SCOTT",REP,2000,2110.41,2000
"UNDERWOOD JACOBS, ANGELA",REP,262744.65,201395.69,179055
"UNDERWOOD, ERIK M.",DEM,22488.06,22000,488.06
"UNDERWOOD, ETHAN",REP,334150,334150,133150
"UNDERWOOD, LAUREN",DEM,7862452.21,7360376.83,6314312.23
"UNDERWOOD, ROBERT ANACLETUS",DEM,246097.4,245968.43,179222.4
"UNDERWOOD, ROBERT ANACLETUS",DEM,246097.4,245968.43,179222.4
"UNGER, JOHN R II",DEM,106.52,0,0
"UNTERMAN, RENEE",REP,1060012.28,1060012.28,398671.39
"UPTON, FREDERICK STEPHEN",REP,3646564.23,3494801.18,1522228.6
"URBINA, BRIANA",DEM,21694.01,22320.69,18893.68
"VAID, OMAR M",DEM,151.44,1726.3,0
"VALADAO, DAVID",REP,4095745.97,4018834.44,2850825.14
"VALDEZ-ORTEGA, ANIBAL MR.",DEM,23576.8,23559.79,520
"VALDEZ, DONALD",DEM,26229.58,26229.58,26010.08
"VALENTIN, LEO",REP,1045426.18,1028316.45,666328.78
"VALENTINE, JAMES",NNE,0,1197.5,0
"VALENZUELA, CANDACE",DEM,4945025.58,4933058.54,3922895.05
"VALIENTE, CHRISTIAN",REP,34,80,0
"VALLADARES, SUZETTE MARTINEZ",REP,33457.38,33065.43,32521.08
"VAN AUSDAL, KEVIN",DEM,150457.5,126712.34,147457.5
"VAN DE WATER, KYLE",REP,154791.02,121091.5,73453.29
"VAN DREW, JEFF MR",REP,4326538.52,4138860.95,3211217.65
"VAN DUYNE, ELIZABETH ANN",REP,3430323.45,3361913.32,2452217.95
"VAN DYKE, GREGORY",REP,0,0,0
"VAN HOLLEN, CHRIS",DEM,0,6511.51,0
"VAN HOLLEN, CHRIS",DEM,1649167.09,639628.52,1302676.92
"VAN ORDEN, DERRICK F. MR.",REP,2001838.24,1988034.2,1824769.44
"VAN WINKLE, BENJAMIN",REP,18881.24,18131.56,8380
"VANACORE, LOUIS DEAN",LIB,5000,5000,0
"VANDER DUSSEN, JARED",REP,189935,189935,108910
"VANDERMAAS, JIM",DEM,18060.76,6557.64,16860.76
"VANHELSING, DANIELLE RAVYN",IND,0,0,0
"VANOSTRAN, CORT",DEM,1126.1,1341.83,0
"VANSANT, MERIDETH",REP,59363.15,60281.13,54731.62
"VARASTEH, RON",DEM,0,108.42,0
"VARGAS, JUAN CARLOS",DEM,799734.22,801670.85,143464.24
"VASQUEZ, FABIAN",REP,36691.69,25584.96,25630.2
"VAZQUEZ, JOAQUIN",DEM,20256.96,20241.7,19204.54
"VAZQUEZ, OSVALDO",DEM,505677.9,505677.9,429193.54
"VEASEY, MARC ALLISON MR.",DEM,1639811.54,1631328.46,483268.37
"VELA, FILEMON",DEM,993228.15,1034382.25,223069.32
"VELAZQUEZ, NYDIA M.",DEM,821446.14,694477,448531.64
"VELLUCCI, LOUIS A",IND,5455.55,5341.53,3650
"VELTMEYER, JAMES",REP,93447.5,93447.5,0
"VENNON, ERIC T",REP,0,0,0
"VENTURA, RACHEL F",DEM,81262.24,82612.31,68889.29
"VESSALI, ELIANOR-AZARAK",REP,296588.23,296588.23,99933.61
"VESSIO, NICHOLAS P",REP,99267.54,98241.54,3431
"VIEIRA, SCOTT ANTHONY MR JR",VET,655.47,1048.51,45
"VILARDI, MICHAEL",REP,63593.98,63593.98,53133.98
"VILARINO, IRINA MS.",REP,446090,446090,400590
"VILELA, AMY",DEM,4612.4,1884.47,4612.4
"VILLARI, TIMOTHY MICHAEL MR.",REP,21205.24,18999.27,0
"VIPOND, JENNIFER HOPPE DR",REP,0,0,0
"VIRDELL, WESLEY",REP,27016.75,26085.39,25016.75
"VISCLOSKY, PETER J.",DEM,627572.46,995347.47,260541.09
"VISCONTI, JOE",REP,1000,1000,0
"VISCONTI, JOSEPH B",REP,0,0,0
"VITTER, DAVID B",REP,0,37073.85,0
"VIVONI, MIGUEL HERNANDEZ",OTH,0,0,0
"VLADIMER, ERICA ARDEN",DEM,31645.51,31645.51,31645.51
"VODVARKA, JOSEPH JOHN",REP,21465.1,21465.1,0
"VOEHL, CHRISTOPHER L.",DEM,0,48445.01,0
"VOGEL-WALCUTT, JENNIFER",DEM,45763,45763,17063
"VOGEL, LUCIA MARINA MRS.",REP,1062.86,1062.86,1062.86
"VON BEVERN, RYAN NICHOLAS",DEM,2160.74,2287.72,260.86
"VUKMIR, LEAH",REP,2907.61,44675.67,0
"WACHSPRESS, DEBBIE",DEM,498833.7,496833.7,386606.95
"WADSACK, JUSTINE LOUISE",REP,17427.68,17329.65,9480
"WAGLE, SUSAN",REP,813185.11,813185.11,493935.01
"WAGNER, ANN L.",REP,5653505.76,6568319.89,3309358.26
"WAGONER, JOHN ROGER",REP,62984.3,40304.12,58759.3
"WAHAB, AISHA",DEM,69115.5,69115.5,68265.5
"WAHL, LIZ DOMINGO",DEM,9117.66,6526.36,5667.66
"WAITES, KEISHA",DEM,875,0,875
"WAKELY, THOMAS",GRE,0,0,0
"WALBERG, TIMOTHY L REP",REP,2316783.53,1601506.36,1251053.87
"WALDEN, GREGORY P. MR.",REP,1642609.97,1874515.89,478480.66
"WALKER, BRADLEY MARK",REP,893357.37,788986.24,601456.51
"WALKER, BRADLEY MARK MR.",REP,893357.37,788986.24,601456.51
"WALKER, JAVAHN",DEM,0,0,0
"WALKER, KIMBERLY H MS",DEM,42802.1,33543.84,26281.54
"WALKER, PAUL",DEM,0,216.37,0
"WALKER, RICK",REP,0,1064.95,0
"WALKER, RODNEY L",DEM,2448.73,2388.1,1018.73
"WALKER, SCOTT",REP,478247.25,297669.8,1720
"WALKERLIEB, ZACHARY",REP,38419.05,38419.05,23700
"WALKINSHAW, BRADY PINERO",DEM,5000,5065.7,5000
"WALL, CHRISTOPHER D",REP,4712,7577.8,4712
"WALL, KATHALEEN",REP,9362246.32,9405114.16,18894
"WALLACE, CYNTHIA",DEM,825709.6,808399.89,683841.1
"WALLACE, HENRY SCOTT",DEM,76973.7,713630.16,0
"WALLACK, HOWARD",REP,113442.39,113442.39,81310
"WALLS-WINDHAUSER, ANGELA MARIE",REP,0,0,0
"WALORSKI SWIHART, JACKIE",REP,2381758.79,1696493.34,764882.64
"WALSH, BOB",LIB,8326.01,6895.09,5808
"WALSH, JOE",REP,619490.52,619490.52,184102
"WALSH, JOHN",DEM,886506.41,801268.59,866792.56
"WALSH, TIMOTHY",REP,5093.48,5093.48,2573.48
"WALSINGHAM, BLAIR NICOLE",DEM,185084.45,177548,183564.45
"WALTER, ANDREW",REP,0,0,0
"WALTERS, EDDISON T",DEM,0,1291.5,0
"WALTERS, EDDISON T DR.",REP,0,1291.5,0
"WALTERS, MIMI",REP,909.85,51044.42,0
"WALTON, GREG",OTH,0,0,0
"WALTON, JOSEPH BUCKLER",LIB,0,386.38,0
"WALTZ, DARRYL BRENT JR",REP,0,0,0
"WALTZ, MICHAEL",REP,2869733.18,2036834.48,2209768.06
"WALZ-ALLEN, MIRANDA",IND,0,0,0
"WALZ, THADDEUS JOSEPH",REP,54951.82,49447.63,41391.82
"WARD, ANNE MARIE",REP,110341.74,110341.74,87846
"WARD, CHRISTOPHER M",DEM,16260.36,4118.51,4174.99
"WARD, JOHN",REP,108000,110938.86,0
"WARD, KELLI",REP,19630.15,19991.27,0
"WARNER, MARK ROBERT",DEM,13227445.93,15905872.08,8161026.17
"WARNOCK, RAPHAEL",DEM,125359128.37,102596142.94,117629215.72
"WARREN, ELIZABETH",DEM,131368111.75,131189612.62,115894923.85
"WARREN, ELIZABETH",DEM,6625759.48,16392858.71,5997699.32
"WARREN, MARIA COLLINS",DEM,1.72,265.08,1.72
"WARREN, MICHELLE FERRIGNO",DEM,104120.74,104120.53,93700.74
"WASHBURN, AMY IRENE MS.",DEM,15484.06,6492.96,15484.06
"WASHINGTON, BARBARA GORE",IND,17891,20351.68,7521
"WASHINGTON, JOHN III",DEM,5000,1500,5000
"WASHINGTON, THERON PRESTON MR. NA",REP,0,0,0
"WASINGER, ROBERT K",REP,0,0,0
"WASSERMAN SCHULTZ, DEBBIE",DEM,2204638,1992619.2,1517694.32
"WATERBURY, ALLEY",REP,6168.3,5159.6,6168.3
"WATERS, ALLEN",REP,29725.75,22367.71,18929
"WATERS, JAMES STEVENS",REP,12917,7048.08,2917
"WATERS, MATT",LIB,11978.63,14096.12,2070.82
"WATERS, MAXINE",DEM,1876832.19,1949929.14,612846.75
"WATKINS, STEVEN C. JR.",REP,1085492.42,1117661.84,493892.94
"WATSON, EUGENE LACY",DEM,160,0,160
"WATSON, LIZ",DEM,0,6809.95,0
"WATSON, MELISSA WARD",DEM,150747.75,150747.75,132819.65
"WATSON, THOMAS W",DEM,49404.55,60805.62,33134.31
"WATSON, TODD",REP,0,0,0
"WATTS, RYAN",DEM,165.25,20536.46,48
"WAXMAN, HENRY A",DEM,4000,68482.78,0
"WAYMASTER, TROY",REP,219942.68,219942.68,108364.5
"WEAVER, ERIKA C",DEM,58744.21,32133.75,44124.93
"WEAVER, KIMBERLY",DEM,0,0,0
"WEAVER, LAURA ANN",DEM,3119,4370.38,575
"WEBB, BRYANT CAMERON DR.",DEM,5787797.38,5782803.89,5176269.66
"WEBB, JOHN",REP,23.56,2503.05,23.56
"WEBB, MAJOR MIKE MR.",REP,406330.19,405856.03,406330.19
"WEBB, MICHAEL DAVID",REP,406330.19,405856.03,406330.19
"WEBBER, ERROL MR.",REP,176238.94,176111.56,161007.14
"WEBBER, JAY",REP,0,15995.41,0
"WEBER, LINDA",DEM,2216.83,10042.97,0
"WEBER, RANDY",REP,940860.14,929316.83,550996.15
"WEBER, ROBERT MARION",REP,134898.16,123262.38,58098.16
"WEBSTER, DANIEL",REP,692898.61,588603.55,504223.94
"WEEKS, KELLIE",REP,6720,6720,6720
"WEGMAN, GARY",DEM,215078.64,213639.61,88169.7
"WEH, ALLEN",REP,0,4985.76,0
"WEIR, SARA HART",REP,793009.14,783999.64,569127.94
"WEISS, GUIDO",DEM,24428.32,23320.69,24428.32
"WELCH, LISA RENEA DR.",DEM,122470.75,122387.97,64687.48
"WELCH, MARK DILLING MR.",DEM,7713.94,7525.94,1386.79
"WELCH, PAUL LENHART",DEM,0,0,0
"WELCH, PETER",DEM,852093.62,869590.98,274690.48
"WELCH, STEVEN D",REP,0,0,0
"WELCH, STEVEN D",REP,0,0,0
"WELD, WILLIAM FLOYD (BILL)",REP,2104103.63,2103326.33,1791678.63
"WELDER, BRENT",DEM,0,298.77,0
"WELLE, JOSH",DEM,2291.21,7302.73,0
"WELLS, AMY POPE",REP,220516.92,218861.45,100016.92
"WELLS, KASEY",IND,10635.47,10616.08,10
"WELLS, ROBERT CARR MR. JR.",DEM,11482.87,11311.21,8982.87
"WELLS, STEVEN M",REP,0,0,0
"WELLS, TOM BECKWITH DR.",DEM,22330.64,21647.8,11450.28
"WELLS, WILLIAM DANIEL",REP,53069,50779.35,53066
"WENDT, NATHAN",DEM,64683.26,64877.32,63683.26
"WENSTRUP, BRAD DR.",REP,1801573.27,1764297.55,775075.26
"WENSTRUP, PETER",DEM,160538.95,148831.64,155341.09
"WEPRIN, DAVID I",DEM,0,3400,0
"WERTIME, DAVID",DEM,0,4064.21,0
"WEST, AMY PHAN",REP,65175.15,44710.79,38970.98
"WEST, KANYE",BDY,14538989.74,13210013.02,2064715.66
"WEST, ROYCE",DEM,2077257.64,2074162.12,1783026.25
"WESTERMAN, BRUCE",REP,1428508.39,1123311.93,667948.54
"WESTLEY, TIMMY LEE",REP,12628.25,13085.04,12156
"WESTON, JOHN KAEL MR",DEM,345606.41,307704.78,340626.24
"WEXTON, JENNIFER",DEM,3984992.26,1901911.61,3111157.89
"WHALLON, ANDREW",REP,0,0,0
"WHEELAND, JEFF C.",REP,7472.79,7472.79,0
"WHEELER, JOSHUA B",REP,13320,10113.04,8070
"WHEELOCK, TERRY WAYNE",IND,0,0,0
"WHITAKER, DAVID JEFFREY",DEM,0,0,0
"WHITAKER, MATTHEW GEORGE ""MATT""",REP,0,94.9,0
"WHITE, PHILANISE",REP,6288.6,5047.85,6288.6
"WHITEHOUSE, SHELDON",DEM,353724.81,603041.8,304155.18
"WHITFIELD, DANIEL ALLEN",IND,71805.93,51496.77,69125.46
"WHITLEY, JOHN MATTHEW",REP,0,0,0
"WHITMER, DUANE JAMES",LIB,36056.18,36056.18,14876
"WHITNEY, ELLERTON PRATT MARK III",LIB,100230.99,40339.44,9905.12
"WHITNEY, LENAR",REP,0,100,0
"WHITT, LARRY ALLEN II",REP,68575,68282.15,10575
"WHITTAKER, MALCOLM EDWIN MR.",REP,0,0,0
"WHITTEN, SANDRA LINN MRS.",REP,24833.76,27427.88,24760.12
"WIAND, FRED",DEM,15040.27,12583.27,1099
"WICKER, ROGER SEN.",REP,603587.64,768389.32,247011.95
"WIECKOWSKI, ROBERT",DEM,14175,14175,14175
"WIECZOREK, RONALD LEE",IND,765,790,25
"WIESNER, PATRICK",DEM,500,130.65,0
"WILCOX, DANE",DEM,725,50,725
"WILD, SUSAN",DEM,4644289.9,4591501.23,3417373.86
"WILD, WILLIAM R.",DEM,67974.91,70974.43,64350
"WILDES, MICHAEL",DEM,83674.49,5372.26,48746.91
"WILEY JR, ALBERT LEE",REP,0,0,0
"WILEY, ALBERT LEE JR",REP,1802,1802,0
"WILKES, MCKAYLA",DEM,444238.97,444238.97,441220.77
"WILKINS, NATHAN ""NATE""",REP,4800,9863.95,4800
"WILKINSON, BRANDON",REP,22051,21974.93,10851
"WILKINSON, JOHN",REP,174743,174743,142493
"WILLIAMS, ANGELA",DEM,114297.49,114274.78,113797.49
"WILLIAMS, BRIDGETTE",REP,5329.95,5329.95,305
"WILLIAMS, CELESTE SARENE",DEM,356059.69,356059.69,339611.09
"WILLIAMS, DARTANYON A",DEM,111315.7,98113.62,35650.44
"WILLIAMS, DARTANYON A.",DEM,111315.7,98113.62,35650.44
"WILLIAMS, ELAINE WHIGHAM",DEM,5000,0,0
"WILLIAMS, GRACE I DR",DEM,40696.28,40455.26,30023.57
"WILLIAMS, JARROD M.",IND,0,0,0
"WILLIAMS, KATHLEEN",DEM,6332416.91,6362944.5,5818455.22
"WILLIAMS, KIM",DEM,53242.48,45909.9,46012.5
"WILLIAMS, LAVANGELENE A",DEM,142480.8,141180.79,97355.8
"WILLIAMS, MARCUS W",DEM,2707.24,2707.24,2707.24
"WILLIAMS, MELISSA MECHELLE",DEM,58113.37,57235.74,877.63
"WILLIAMS, MICHAEL HOWARD",REP,59078.58,55135.48,225
"WILLIAMS, MIKAL D MR",DEM,1495,825.19,1495
"WILLIAMS, NICHOLE",REP,10173,7486.73,10173
